type,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,agc_gain,fft_gain,len,first_word_invalid,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51
CSI_DATA,173,2025-08-24 11:54:36.236,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6221880,0,14,0,0,0,104,0,87.45856161634491,67.23094525588644,48.83646178829912,42.15447781671598,55.0,70.68238818828917,88.32326986700618,110.42191811411355,126.58988901172162,129.1239714383042,129.2594290564522,129.71121771072848,130.8166656049603,131.24404748406687,132.69890730522238,134.40610105199838,135.67977004697494,137.41906709041507,140.11780757633915,138.53880322855397,139.71399357258383,137.78606605894515,137.41906709041507,126.84636376341263,112.71202242884297,25.317977802344327,34.0,46.010868281309364,60.14149981501958,78.49203781276162,99.00505037623081,113.17243480636087,136.48809471891678,157.69908052997647,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,178.89941307897016,162.68988905276197,-0.8906982929614965,-1.0405805540182667,-1.3854483767992019,-1.9601130486280374,-2.498091544796509,-2.7032560937318353,-2.866403404460622,-2.931764341830138,-2.9829373914033916,-3.0095528919751544,-3.0018837793006297,-2.9789788249918447,-2.9337027263875304,-2.9187914998303985,-2.8746796660023928,-2.83160626234291,-2.8035265307529675,-2.769194206913039,-2.7226436864562404,-2.7490225185779646,-2.729182211992406,-2.7624339845563513,-2.769194206913039,-2.744982251482384,-2.662073361597197,-0.1586552621864014,-0.4899573262537283,-0.7392770473829371,-0.750118689803857,-0.7944069286878652,-0.7996829059848449,-0.8103929570163685,-0.8009409531269647,-0.7988502667101539,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7814456148106981,-0.759317122106696
CSI_DATA,174,2025-08-24 11:54:36.252,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6237630,0,14,0,0,0,104,0,89.00561780022652,69.02897942168927,48.60041152089147,42.1070065428546,51.97114584074513,72.13875518748573,88.81441324469807,107.80074211247342,121.93850909372314,141.52384958020326,146.48549416239138,152.26621424334422,155.65667348366404,157.4102919125684,164.78470802838473,163.51758315239374,166.71232707871366,166.06625183943908,168.67127793433,164.78470802838473,159.29846201391902,147.5127113166862,138.85243966167826,125.8729518204765,108.30050784737807,23.40939982143925,31.016124838541646,45.12205669071391,61.68468205316454,78.10889834071403,99.02019995940222,113.21660655575224,137.05838172107534,137.78606605894515,140.9432509913121,141.36477637657833,142.22517358048822,142.22517358048822,143.10835055998655,142.22517358048822,141.79210133149166,143.10835055998655,140.11780757633915,142.6639407839276,140.52757736472938,141.79210133149166,139.71399357258383,137.78606605894515,138.15932831336434,136.35615130972272,136.01470508735443,-2.049518170790662,-2.243274829439742,-2.5022067479036205,3.070285188804503,2.617673305904594,2.33658915933514,2.1962813670341257,2.218007993697947,2.1041835941833016,2.088189594457997,2.0924826557300786,2.1551559592085847,2.187311700185746,2.202862101794022,2.261649618652204,2.252222938267687,2.2755189102287487,2.2709316207518153,2.289068601990244,2.261649618652204,2.2494588175432093,2.279422598922567,2.295046327543044,2.3449590079343823,2.401914241588633,-1.2220253232109897,-1.6030432092301505,-1.7942729279355296,-1.9181822897132164,-1.896595442067567,-1.9212929542052182,-1.9037196006302781,-1.9363986585018635,-1.9499549958283384,-2.002708562267245,-2.0091328866528544,-2.02186598278342,-2.02186598278342,-2.0344439357957027,-2.02186598278342,-2.015518750755836,-2.0344439357957027,-1.9897452939284495,-2.0281744254652176,-1.9962459641649388,-2.015518750755836,-1.9832067683922838,-1.9499549958283384,-1.9566789961929705,-1.9227001522098615,-1.9157985040020018
CSI_DATA,175,2025-08-24 11:54:36.256,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6241703,0,14,0,0,0,104,0,83.19254774317228,64.03124237432849,48.16637831516918,42.20189569201838,51.24451190127583,72.56031973468694,89.1403387922662,109.55363982999378,126.43575443678897,130.23056476879765,131.46862743635836,131.70041761513136,132.1854757528224,131.70041761513136,131.24404748406687,129.55307792561317,128.87590930814028,128.76334882255898,128.06248474865697,128.06248474865697,128.0,128.06248474865697,128.191263352851,127.56566936288148,113.6001760562016,24.698178070456937,32.64965543462902,42.80186911806539,60.74537019394976,76.66159403508382,94.89467845985885,115.48592987892508,134.33167906342868,149.04026301640775,159.20113064925135,168.67127793433,176.7993212656655,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,174.72549899771354,167.36188335460378,152.8201557386983,0.4475199751571699,0.25255427577805956,-0.08314123188844123,-0.634022719663422,-1.2737321144538538,-1.446441332248135,-1.626917109496073,-1.6713732442497446,-1.7216416884158363,-1.7561442767905915,-1.8010159140717403,-1.8084086406603679,-1.8231143076813239,-1.8084086406603679,-1.7935974805542911,-1.7257930687188376,-1.687451762235966,-1.6797382837847623,-1.602036160225165,-1.602036160225165,-1.5707963267948966,-1.5395564933646284,-1.516163247555537,-1.4765878384498183,-1.4027533014567335,1.1978086049948355,0.8721365020734334,0.6528466311007742,0.5743048301747018,0.5337081916392615,0.5060749632963412,0.5062574616974541,0.5136060047227489,0.5507758618759031,0.6472699351700862,0.7182722751953476,0.7693995285211048,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7570656659799061,0.709274360176921,0.5898174835876219
CSI_DATA,176,2025-08-24 11:54:36.264,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6250225,0,14,0,0,0,104,0,73.00684899377592,55.036351623268054,34.48187929913333,31.89043743820395,42.95346318982906,58.137767414994535,72.53275122315436,85.16454661418682,99.36800289831733,112.72089424769483,123.1665539016173,136.8575902169843,138.00362314084367,137.23337786413333,138.3979768638256,136.8575902169843,134.73678042761748,132.5631924781536,130.96946208945045,130.49521064008442,124.1491039033307,117.5457357797381,111.30588483993108,101.59724405711013,89.20201791439474,19.72308292331602,26.40075756488817,37.12142238654117,49.76946855251722,62.24146527838174,77.1621668954417,91.4166286842826,109.11003620199197,128.51459061133875,138.15932831336434,140.9432509913121,144.4749113168096,147.35331689514152,150.94369811290565,155.90060936378666,155.3319027115808,158.21820375671064,158.80806024884254,156.4736399525492,155.90060936378666,155.90060936378666,153.6522046701576,147.35331689514152,144.4749113168096,141.79210133149166,134.73678042761748,-2.906580437869136,-3.105245032570773,2.8473580884786056,2.289626326416521,1.7818896600176433,1.501939837493852,1.3057534668974422,1.2973353397046523,1.2108478007674905,1.1985269956758497,1.1616401740348217,1.1889330984120865,1.168758957115238,1.1821710482396368,1.1621094923155117,1.1889330984120865,1.2302686368058218,1.2800620755438916,1.3239658139330623,1.3388280819392488,1.384458768017848,1.4084448448820817,1.417463938396574,1.4623130152399253,1.5034824510021916,-2.1025203940537023,-2.4905159321453136,-2.6658974347348012,-2.7498927141523692,-2.7282622490504655,-2.8116455614432385,-2.795625380976997,-2.805350360127651,-2.775536137742375,-2.7557099841917196,-2.709680418117445,-2.6593713293619397,-2.623288289986215,-2.5829933382462307,-2.5340195952007707,-2.539305307454829,-2.5132610511557836,-2.5081667706206487,-2.528772451424552,-2.5340195952007707,-2.5340195952007707,-2.5553951022334327,-2.623288289986215,-2.6593713293619397,-2.696870229628854,-2.7211075893541383
CSI_DATA,177,2025-08-24 11:54:36.275,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6261546,0,14,0,0,0,104,0,68.24221567329127,52.32590180780452,37.48332962798263,33.54101966249684,43.56604182158393,58.82176467941097,72.69112738154499,87.28115489611719,102.0196059588548,116.00431026474836,127.0,128.0,128.01562404644207,128.06248474865697,128.2497563350512,128.39003076563228,128.76334882255898,129.2594290564522,130.41855696180662,129.87686476043376,129.634100452003,116.29703349613007,110.11357772772621,99.72462083156798,92.02716990106781,20.09975124224178,25.495097567963924,36.796738985948195,48.104053883222775,60.8276253029822,75.82216034906945,92.09777413162601,106.96261028976434,128.03515142334936,141.4213562373095,158.39823231336896,173.27723451163456,176.7993212656655,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,179.60512242138307,177.49647883831386,168.01488029338353,164.20109622045769,149.33519344079613,130.86252328302402,0.608325008618573,0.4551008085681946,0.1607627406258347,-0.4636476090008061,-1.0146300966744437,-1.2597980461893556,-1.4327903031373772,-1.49050951151188,-1.551190995937692,-1.579416802907033,-1.5707963267948966,-1.5707963267948966,-1.5551725981744198,-1.5395564933646284,-1.5083775167989393,-1.4928296929633542,-1.4618543698050308,-1.4310874525057329,-1.377912014536922,-1.4005844015094222,-1.3688622201952956,-1.3717144279027111,-1.3324254970081457,-1.2966288756752378,-1.2387368592520112,1.4711276743037347,1.124690777851493,0.8238407534186363,0.8148014516014535,0.7621465405869854,0.7200706937740967,0.7239372075146824,0.7258659433222,0.757780877515906,0.7853981633974483,0.794326497577285,0.8058034940839864,0.8013967982737918,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7973497855383564,0.8570054782487146,0.8284749473212101,0.8280263522695348,0.8124186125847132
CSI_DATA,178,2025-08-24 11:54:36.287,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6272801,0,14,0,0,0,104,0,91.19758768739445,68.8839603971781,45.79301256742124,40.311288741492746,54.12947441089743,70.3846574190711,89.88882021697692,106.40018796975878,128.68954891520912,143.17821063276352,155.43809056984713,168.01488029338353,172.00290695217916,174.72549899771354,176.7993212656655,174.72549899771354,170.66048165876012,166.71232707871366,159.80613254815975,156.82155464093577,149.04026301640775,145.49914089093448,140.42791745233566,128.5496013218244,109.9317970379817,23.345235059857504,31.953090617340916,44.553338819890925,62.20128616033595,77.1621668954417,97.0051545022222,116.01724009818541,128.03515142334936,128.01562404644207,128.39003076563228,128.9961239727768,129.55307792561317,130.04999038831184,131.0267148332736,131.93938001976514,132.69890730522238,133.24038426843418,134.7145129523913,133.24038426843418,131.46862743635836,132.1854757528224,130.8166656049603,131.70041761513136,131.0267148332736,129.1239714383042,128.3160161476345,3.0757538842870993,2.9071769778659826,2.5899376710612465,1.9789454305499858,1.3661545169651188,1.1770981028348724,1.0074800653029286,0.925415520967315,0.8899874978790691,0.854594442016031,0.8719394577410082,0.8570054782487146,0.8306347711766164,0.8137306608149905,0.8013967982737918,0.8137306608149905,0.8392878444738715,0.8660737433610443,0.9185344909490959,0.9438753311957059,1.0200204649189935,1.0610276017795792,1.1135180584127538,1.1628401987224757,1.1886007620999615,-2.32590073027357,-2.7901478595862415,-2.983823915993839,-3.0611216423243324,-3.0767486260365864,-3.13128374044355,-3.1243529823952634,-3.1181594437103257,-3.1259689249693166,-3.0636260197582508,-3.017237659043032,-2.9865959116658525,-2.9638024245971173,-2.926234953892055,-2.896613990462929,-2.8746796660023928,-2.860200220940615,-2.824536900380646,-2.860200220940615,-2.9113730663129496,-2.8892746727033662,-2.9337027263875304,-2.903980339724322,-2.926234953892055,-3.0095528919751544,-3.0713956825179225
CSI_DATA,179,2025-08-24 11:54:36.294,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6280325,0,14,0,0,0,104,0,88.45903006477066,67.05221845696084,47.20169488482379,43.01162633521314,54.57105459856901,68.94200461257273,88.0056816347672,109.48059188732951,126.66885963013956,145.0,156.28499608087785,173.35801106380978,177.49647883831386,179.60512242138307,179.60512242138307,179.60512242138307,176.1050822662424,170.66048165876012,162.88953311984167,161.02794788483146,151.71684151734772,147.33974345029924,140.29255147726127,124.82387592123551,110.4943437466371,27.018512172212592,34.17601498127012,43.93176527297759,62.289646009589745,77.0,100.0199980003999,112.16059914247963,128.09761902549164,128.03515142334936,128.14054783713078,128.09761902549164,128.14054783713078,128.191263352851,128.47178678604885,128.9961239727768,129.40247292845683,129.87686476043376,130.61393493804556,129.71121771072848,129.55307792561317,129.87686476043376,129.40247292845683,129.40247292845683,128.47178678604885,128.191263352851,128.0,3.0396742861089194,2.838707785214822,2.5065659181994793,1.8778420588136875,1.330262078848992,1.1525719972156676,0.938658365265903,0.8889228379079926,0.8244843920338968,0.8097835725701669,0.7989719903158174,0.8221163469134036,0.7973497855383564,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.8054757864109723,0.8392878444738715,0.8941378413798916,0.9086638337563475,0.9919342365031245,1.012916435787648,1.040156465833343,1.0784827372298103,1.1314354395103052,-2.461071428922579,-2.782821983319221,-2.935268759560076,-3.0451188784072065,3.141592653589793,3.1215953196166426,3.088072385130478,3.1025500036346263,3.1181594437103257,3.0947519406738238,-3.1025500036346263,-3.0947519406738238,-3.0869595743504337,-3.0558657778190486,-3.017237659043032,-2.9942311725011415,-2.971380728304319,-2.9411940997639148,-2.9789788249918447,-2.9865959116658525,-2.971380728304319,-2.9942311725011415,-2.9942311725011415,-3.0558657778190486,-3.0869595743504337,3.141592653589793
CSI_DATA,180,2025-08-24 11:54:36.307,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6291792,0,14,0,0,0,104,0,90.60905032059435,69.63476143421474,47.29693436154187,41.7612260356422,52.20153254455275,67.54257916307313,87.28115489611719,110.85576214162258,125.51493934986385,129.24782396620841,129.43724348115578,130.49521064008442,131.47243057006287,131.21737689803132,132.5631924781536,136.12494260788506,136.8575902169843,137.6154061142865,140.45995870709916,139.20488497175666,138.00362314084367,139.20488497175666,138.00362314084367,128.35108102388543,112.37882362794157,25.0,31.953090617340916,44.10215414239989,59.90826320300064,77.80102827083971,96.82974749528164,117.92370414806346,135.8712625980932,159.29846201391902,168.77203559831824,174.77127910500627,178.91059219621403,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,179.61069010501575,172.07265907168403,171.40595088852663,166.83225107874077,158.21820375671064,2.4030352031083146,2.182698761229563,1.8055189392800937,1.2793395323170296,0.6358384235237451,0.44378267274964117,0.31450430441674504,0.22747498047282771,0.2005205496774143,0.18677380454271877,0.194365266095018,0.23196824485564768,0.26158230324163245,0.2542205441716836,0.29073425125100505,0.3682286857476451,0.3818632283828101,0.3953500911339987,0.4413583073086395,0.4218712864230098,0.4020373696796587,0.4218712864230098,0.4020373696796587,0.4601633025436648,0.5114199986658374,3.141592653589793,2.7901478595862415,2.5661680030545084,2.5582196465959375,2.4929502019232492,2.473303234759209,2.452283205709712,2.4657022865850826,2.4629301628414804,2.4316810351262683,2.3926156244068517,2.3680516419972197,2.3601160387171047,2.3601160387171047,2.3601160387171047,2.3601160387171047,2.3601160387171047,2.3601160387171047,2.3601160387171047,2.3601160387171047,2.3601160387171047,2.3640683432164455,2.4096414824738766,2.4139813209632828,2.4453194591817695,2.5132610511557836
CSI_DATA,181,2025-08-24 11:54:36.314,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6300259,0,14,0,157,-2,104,0,66.60330322138685,53.25410782277739,37.107950630558946,34.92849839314596,42.80186911806539,58.69412236331676,73.24616030891995,85.90692637965812,99.72462083156798,116.52038448271615,125.39936203984452,128.65846260545786,128.87590930814028,128.9961239727768,129.71121771072848,130.61393493804556,131.46862743635836,132.43866504914644,133.52153384379613,133.52153384379613,128.73616430514,117.64352935882194,114.16216536138407,101.59232254457027,92.61209424259879,21.0,24.698178070456937,33.61547262794322,49.8196748283246,60.30754513325841,77.15568676384133,91.28526715741155,107.56393447619885,128.22246293064254,141.2267680009707,157.8923684032892,166.71232707871366,169.33103672983285,172.00290695217916,174.72549899771354,173.35801106380978,173.35801106380978,171.3300907604966,176.1050822662424,168.67127793433,169.9941175452845,167.36188335460378,158.60012610335465,159.80613254815975,157.4102919125684,139.62807740565648,0.7216548508647612,0.5984188934785372,0.24497866312686414,-0.4124104415973873,-0.9179496956941223,-1.1681416732430239,-1.3225064174918286,-1.35970299357215,-1.4501726582147938,-1.4762514552547557,-1.4909663410826592,-1.46958088512743,-1.4541408913538272,-1.446441332248135,-1.408182498196948,-1.3703977729690182,-1.3405767395180528,-1.3111666973866392,-1.2822089649008193,-1.2822089649008193,-1.271155191250838,-1.2597980461893556,-1.2407357143854625,-1.2085694490881256,-1.1361261116456518,1.5707963267948966,1.1978086049948355,1.0405805540182667,0.8991901705411564,0.8675656857591483,0.8312375892785651,0.8241384610609277,0.8248513644944878,0.8460969888494012,0.8706183943695774,0.893088034230269,0.8660737433610443,0.8480774578886864,0.8306347711766164,0.8137306608149905,0.8221163469134036,0.8221163469134036,0.8349443579885735,0.8054757864109723,0.852524051599549,0.8436654663669817,0.8615219666179755,0.9285562513810972,0.9185344909490959,0.938730551795771,0.9072406004173655
CSI_DATA,182,2025-08-24 11:54:36.324,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6310631,0,14,0,157,-2,104,0,70.3420215802759,53.665631459994955,38.2099463490856,32.984845004941285,41.78516483155236,57.14017850864661,72.83543093852057,88.45903006477066,101.53324578678651,117.15374513859982,127.4401820463232,138.53880322855397,151.21177202850313,151.09268678529745,160.77624202599088,157.7244432546839,159.2262541165872,153.44380078712857,144.42298985964803,138.03260484392808,129.07362240210043,117.92370414806346,112.61438629233834,103.00485425454472,93.49331526906082,17.46424919657298,27.459060435491963,33.015148038438355,48.041648597857254,61.40032573203501,75.95393340703298,92.22797840135064,107.91200118615167,126.01983970788092,128.2692480682724,127.76932339180638,127.66362050325849,127.56566936288148,127.39309243440164,127.09838708654017,127.1416532848303,127.01574705523721,127.00393694685216,127.1416532848303,127.06297651164952,127.03542812932147,127.1416532848303,127.01574705523721,127.251719045363,127.39309243440164,127.56566936288148,-0.2587708919636976,-0.4636476090008061,-0.7483780475235183,-1.3258176636680326,-1.9379701606131159,-2.1442368529497258,-2.346486057358236,-2.396173177315635,-2.44685437739309,-2.44685437739309,-2.472979085661972,-2.4533237880604535,-2.4451608989103746,-2.435837873928767,-2.4134007273715055,-2.37861225870368,-2.396173177315635,-2.3515862278822244,-2.3072140892686175,-2.3100733741778336,-2.279422598922567,-2.260105774674978,-2.2302818645065465,-2.204589002754072,-2.1350645156528283,0.4124104415973873,0.18311081726248413,-0.0302937599187751,-0.04164257909858842,-0.11425432796143953,-0.1586552621864014,-0.1633661481082759,-0.13010205770996502,-0.1273077418708541,-0.14079451921849115,-0.10979291715402284,-0.10200691791011202,-0.09420848834507839,-0.07857803018480604,-0.03934975638860532,-0.04720899180921427,-0.015746729849868822,-0.007873853024100543,-0.04720899180921427,-0.031485654467598004,-0.023617655004950524,-0.04720899180921427,-0.015746729849868822,-0.0629090060351253,-0.07857803018480604,-0.09420848834507839
CSI_DATA,183,2025-08-24 11:54:36.336,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6321797,0,14,0,157,-2,104,0,90.60353193998566,69.31810730249349,45.39823785126467,42.720018726587654,53.25410782277739,71.47027354082255,88.95504482602435,109.89540481748998,126.03570922560003,128.01562404644207,128.00390619039717,128.01562404644207,128.01562404644207,128.191263352851,128.3160161476345,128.56126943990557,129.40247292845683,129.87686476043376,131.46862743635836,131.24404748406687,131.70041761513136,131.70041761513136,132.43866504914644,128.3160161476345,114.16216536138407,25.019992006393608,33.12099032335839,44.04543109109048,62.22539674441618,74.27651041883968,97.59098319004681,115.31261856362468,140.85808461000738,159.80613254815975,177.51901306620653,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,180.31361568112376,169.0,-0.9184654254060053,-1.1071487177940904,-1.4382447944982226,-1.9295669970654687,-2.543173760111256,-2.8286914257094087,-2.9949261597926005,-3.0138516674684808,-3.117787627404723,3.1259689249693166,3.133780312529692,-3.1259689249693166,-3.1259689249693166,-3.0869595743504337,-3.0713956825179225,-3.048115872431204,-2.9942311725011415,-2.971380728304319,-2.9113730663129496,-2.9187914998303985,-2.903980339724322,-2.903980339724322,-2.8819630241815357,-2.88149226983241,-2.8115320411803593,-0.039978687123290044,-0.504165961479153,-0.6889243882148613,-0.7853981633974483,-0.8139618212362083,-0.7998899024629483,-0.8160633943243969,-0.8305934966182776,-0.7853981633974483,-0.8053158478287521,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.7893197119222083,-0.789582239399523
CSI_DATA,184,2025-08-24 11:54:36.344,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6330230,0,14,0,157,-2,104,0,70.09279563550022,50.99019513592785,38.948684188300895,31.25699921617557,41.593268686170845,55.60575509783138,70.7248188403477,90.60905032059435,102.80077820717118,115.20850663036997,128.4562182223967,139.0323703315167,147.20054347725758,153.05227865013967,159.02201105507376,158.14234094637652,155.72411502397438,150.6950563223625,145.67086187704115,137.88763541376724,130.9083648969767,116.84605256490268,112.80514172678478,102.44998779892558,91.02197536858887,20.591260281974,26.476404589747453,35.014282800023196,49.16299421312742,60.67124524847005,77.27871634544663,90.60905032059435,106.30145812734649,128.2653499585917,129.634100452003,128.7245120402482,128.89142717807107,128.89142717807107,128.56515857727553,128.2692480682724,127.66362050325849,127.3184982632139,127.3184982632139,127.88275880665071,127.47548783981962,127.66362050325849,127.76932339180638,127.56566936288148,127.56566936288148,128.00390619039717,128.56515857727553,1.3258176636680326,1.124690777851493,0.7309067071567171,0.1283232276857948,-0.47439988279190737,-0.65788860518221,-0.8053954973705988,-0.832238876313418,-0.9234041870549677,-0.9394473975511193,-0.9568815977035485,-0.9488746015681424,-0.9300126026173887,-0.901157381118259,-0.8744477460319461,-0.8614841837185339,-0.8308214428190254,-0.8182501894804685,-0.7756897305633395,-0.7802700032232139,-0.7475783675660315,-0.7309067071567171,-0.7038186168609792,-0.6747409422235526,-0.6215266244966219,2.0778948311872334,1.7607846147136124,1.5422326689561365,1.4893442824890257,1.4219063791853994,1.3886280163221332,1.382058559274763,1.3623311084149088,1.382574821490126,1.3688622201952956,1.40692478789407,1.3992701848227962,1.3992701848227962,1.4145988169562278,1.4300018075764054,1.4687894088847846,1.500048459041289,1.500048459041289,1.4532307526572532,1.4843977774364496,1.4687894088847846,1.4610034096408737,1.4765878384498183,1.4765878384498183,1.44547234030335,1.4145988169562278
CSI_DATA,185,2025-08-24 11:54:36.356,0,unknown,00:00:00:00:00:00,-34,11,0,0,0,0,0,0,0,0,0,-97,0,11,0,6341670,0,14,0,157,-2,104,0,88.32326986700618,63.387695966961914,51.419840528729765,41.773197148410844,53.75872022286245,75.05997601918082,90.02777349240623,108.66922287382016,124.91997438360288,138.92443989449805,139.71399357258383,142.22517358048822,142.6639407839276,141.79210133149166,140.9432509913121,137.78606605894515,136.7040599250805,134.7145129523913,131.70041761513136,131.93938001976514,130.23056476879765,129.2594290564522,128.65846260545786,128.191263352851,115.00434774390054,22.20360331117452,29.206163733020468,43.829214001622255,60.41522986797286,77.25283166331187,98.35141076771599,114.16216536138407,133.76471881628578,137.6154061142865,141.32586458253138,146.98639392814562,152.26621424334422,156.236999459155,162.265215003093,169.33103672983285,169.9941175452845,174.04022523543227,173.35801106380978,173.35801106380978,169.9941175452845,172.00290695217916,166.71232707871366,162.88953311984167,157.4102919125684,151.71684151734772,142.21462653327893,0.2751892491291713,0.11065722117389565,-0.23554498072086333,-0.8362018674556699,-1.4025895549378105,-1.6107750139181867,-1.783441249152668,-1.8313987185422376,-1.9052044330255908,-1.970017096370149,-1.9832067683922838,-2.02186598278342,-2.0281744254652176,-2.015518750755836,-2.002708562267245,-1.9499549958283384,-1.9295669970654687,-1.8878520800040437,-1.8084086406603679,-1.8157749899217608,-1.7561442767905915,-1.7105052010840602,-1.6720117684623632,-1.625429406034256,-1.579491759806675,0.9453112865556675,0.6640461628266846,0.47385133649476036,0.4266274931268761,0.37089128881266237,0.3313965574643195,0.33006061240943413,0.3193864926068788,0.3953500911339987,0.4541542233201516,0.5275847325007674,0.5843596324136883,0.6217375801224918,0.6718535585247936,0.7227188689062103,0.7271308604279149,0.7528892951154244,0.748679979881493,0.748679979881493,0.7271308604279149,0.7401615556182802,0.7047225834338523,0.6766584854150051,0.6320657749991255,0.5788620902917722,0.46679225272324776
